_id,navigationPath[0],navigationPath[1],navigationPath[2],navigationPath[3],navigationPath[4],navigationPath[5],navigationPath[6],navigationPath[7],navigationPath[8],navigationPath[9],navigationPath[10],navigationPath[11],navigationPath[12],navigationPath[13],navigationPath[14],navigationPath[15],navigationPath[16],navigationPath[17],navigationPath[18],navigationPath[19],navigationPath[20],navigationPath[21],navigationPath[22],navigationPath[23],navigationPath[24],navigationPath[25],navigationPath[26],navigationPath[27],navigationPath[28],navigationPath[29],navigationPath[30],navigationPath[31],navigationPath[32],navigationPath[33],navigationPath[34],navigationPath[35],navigationPath[36],navigationPath[37],navigationPath[38],navigationPath[39],navigationPath[40],eventType,location.domain,location.page,x,y,clickCount,scrollDepth,scrollDirection,currentPage,timeSpentOnPage,newVisitor,activeUsers,taskSuccessRate,timeOnTask,searchUsage,navigationUsage,userErrorRate,taskLevelSatisfaction,testLevelSatisfaction,productAccess,avgTimeSpent,featureAdoptionRate,heatmapData.points[0].x,heatmapData.points[1].x,heatmapData.points[2].x,heatmapData.points[3].x,heatmapData.points[4].x,heatmapData.points[5].x,heatmapData.points[6].x,heatmapData.points[7].x,heatmapData.points[8].x,heatmapData.points[9].x,heatmapData.points[10].x,heatmapData.points[11].x,heatmapData.points[12].x,heatmapData.points[13].x,heatmapData.points[14].x,heatmapData.points[15].x,heatmapData.points[16].x,heatmapData.points[17].x,heatmapData.points[18].x,heatmapData.points[19].x,heatmapData.points[0].y,heatmapData.points[1].y,heatmapData.points[2].y,heatmapData.points[3].y,heatmapData.points[4].y,heatmapData.points[5].y,heatmapData.points[6].y,heatmapData.points[7].y,heatmapData.points[8].y,heatmapData.points[9].y,heatmapData.points[10].y,heatmapData.points[11].y,heatmapData.points[12].y,heatmapData.points[13].y,heatmapData.points[14].y,heatmapData.points[15].y,heatmapData.points[16].y,heatmapData.points[17].y,heatmapData.points[18].y,heatmapData.points[19].y,heatmapData.points[0].value,heatmapData.points[1].value,heatmapData.points[2].value,heatmapData.points[3].value,heatmapData.points[4].value,heatmapData.points[5].value,heatmapData.points[6].value,heatmapData.points[7].value,heatmapData.points[8].value,heatmapData.points[9].value,heatmapData.points[10].value,heatmapData.points[11].value,heatmapData.points[12].value,heatmapData.points[13].value,heatmapData.points[14].value,heatmapData.points[15].value,heatmapData.points[16].value,heatmapData.points[17].value,heatmapData.points[18].value,heatmapData.points[19].value,dropOffPage,visitorToken,os,deviceType,origin,windowSize.width,windowSize.height,maxScrollDepth,confusedScrolling,timestamp,journeyStarted,dropOff,bounce,activeInteraction,__v
6565e04f0e8d3b6d198748cd,https://example.com/child9/grandchild3,https://example.com/child10,https://example.com/child6/grandchild3,https://example.com/child5/grandchild2,https://example.com/child4/grandchild3,https://example.com/child3,https://example.com/child7/grandchild3,https://example.com/child4/grandchild3,https://example.com/child1,https://example.com/child9,https://example.com/child6/grandchild1,https://example.com/child9/grandchild2,https://example.com/child10/grandchild3,https://example.com/child3,https://example.com/child4/grandchild1,https://example.com/child9,https://example.com/child10/grandchild2,https://example.com/child10/grandchild2,https://example.com/child6/grandchild1,https://example.com/child9/grandchild1,https://example.com/child10,https://example.com/child5/grandchild3,https://example.com/child4/grandchild2,https://example.com/child3/grandchild2,https://example.com/child9,https://example.com,https://example.com/child6,https://example.com/child6,https://example.com/child7/grandchild1,,,,,,,,,,,,,click,https://example.com,https://example.com/child7/grandchild1,1896,727,4,70,up,https://example.com/child7/grandchild1,6068,false,28,46.26,4157,15,2,81.93,5,1,51,6538,74.95,1162,949,1304,449,514,1153,775,1532,1801,129,1282,543,777,1400,218,642,698,1404,1274,1821,340,750,955,913,963,953,675,751,839,648,471,373,210,189,645,26,849,461,964,717,10,7,0,7,0,9,9,4,2,5,5,9,0,5,1,3,2,5,5,6,https://example.com/child6/grandchild1,3f251ca6-34b7-4dec-9c4e-74379b5674c9,Android,Mobile,https://example.com,1339,724,8,false,2023-11-28T08:13:15.917Z,8,37,0,false,0
6565e04f0e8d3b6d198748cf,https://example.com/child2/grandchild1,https://example.com/child9,https://example.com/child5/grandchild3,https://example.com/child5,https://example.com/child7/grandchild1,https://example.com/child5/grandchild1,https://example.com/child5/grandchild2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child5/grandchild2,1578,1040,8,24,up,https://example.com/child5/grandchild2,1958,true,49,77.36,3664,47,57,73.96,4,2,92,9281,60.28,1676,1323,1619,908,630,148,1205,240,1193,174,1917,856,407,1221,1878,1542,195,281,1796,1438,632,209,555,832,306,571,387,519,4,398,198,593,417,974,563,452,518,77,404,328,8,3,3,5,9,0,8,4,0,10,2,4,3,6,10,4,9,10,1,3,https://example.com/child5/grandchild1,2e1c1186-bc8e-4867-88de-7f4c1068b72b,Windows,Mobile,https://example.com,1500,632,37,false,2023-11-28T10:21:52.802Z,78,99,0,false,0
6565e04f0e8d3b6d198748d1,https://example.com/child4,https://example.com/child1/grandchild2,https://example.com/child6,https://example.com/child1/grandchild1,https://example.com/child6,https://example.com/child7/grandchild3,https://example.com/child5/grandchild1,https://example.com/child8,https://example.com/child10/grandchild2,https://example.com/child7/grandchild1,https://example.com/child3/grandchild2,https://example.com/child7/grandchild3,https://example.com/child5,https://example.com/child9/grandchild2,https://example.com/child3/grandchild1,https://example.com/child7/grandchild2,https://example.com/child10,https://example.com/child3,https://example.com/child1/grandchild1,https://example.com/child8/grandchild1,https://example.com/child3/grandchild1,https://example.com/child5/grandchild1,https://example.com/child9,https://example.com/child5/grandchild2,https://example.com/child10/grandchild1,https://example.com/child1/grandchild3,https://example.com/child4/grandchild1,https://example.com/child1/grandchild2,https://example.com/child5/grandchild2,https://example.com/child1/grandchild3,https://example.com/child6/grandchild1,https://example.com/child3/grandchild2,https://example.com/child9/grandchild2,https://example.com/child6/grandchild2,https://example.com/child6/grandchild3,https://example.com/child3/grandchild2,,,,,,scroll,https://example.com,https://example.com/child3/grandchild2,1039,149,6,61,down,https://example.com/child3/grandchild2,4007,true,42,41.08,812,59,99,27.01,2,5,68,9522,16.03,206,81,1060,1320,1549,1524,126,1901,1898,176,1068,1672,610,9,1474,484,1399,1036,720,835,360,733,412,582,520,896,4,863,997,196,338,829,521,193,380,3,883,218,173,1050,1,10,4,3,10,5,2,7,9,4,10,10,1,8,10,1,10,8,1,2,https://example.com/child4,0f9b3527-e3dd-40ed-be19-34201a50d3ce,Linux,Desktop,https://example.com,1483,730,94,true,2023-11-27T17:44:32.952Z,73,19,0,false,0
6565e04f0e8d3b6d198748d3,https://example.com/child1/grandchild2,https://example.com/child1,https://example.com/child10,https://example.com/child9/grandchild2,https://example.com/child2/grandchild2,https://example.com/child3/grandchild1,https://example.com/child8/grandchild1,https://example.com/child9,https://example.com/child8,https://example.com/child9/grandchild1,https://example.com/child10/grandchild3,https://example.com,https://example.com/child7/grandchild3,https://example.com/child4/grandchild2,https://example.com/child3,https://example.com/child6,https://example.com/child1/grandchild3,https://example.com/child1,https://example.com/child1/grandchild3,https://example.com/child7/grandchild3,https://example.com/child6/grandchild1,https://example.com/child6,https://example.com/child2/grandchild1,https://example.com/child9/grandchild3,https://example.com/child2/grandchild2,https://example.com/child7/grandchild3,https://example.com/child8/grandchild1,https://example.com/child4/grandchild2,https://example.com/child1/grandchild3,https://example.com/child9/grandchild1,https://example.com/child10/grandchild2,https://example.com/child5,https://example.com/child6/grandchild1,https://example.com/child2/grandchild3,https://example.com/child2/grandchild2,,,,,,,click,https://example.com,https://example.com/child2/grandchild2,930,801,8,41,down,https://example.com/child2/grandchild2,5872,true,5,24,396,83,50,63.01,2,2,66,9085,63.38,83,1081,1338,193,434,568,766,1346,236,1202,688,1788,818,409,47,1558,1333,325,923,988,873,586,161,623,1056,620,396,731,875,373,224,692,154,57,659,76,421,728,536,781,3,8,2,10,3,8,0,8,8,6,6,3,6,7,4,10,0,4,6,8,,0c219b15-6983-46c9-8a5a-3489eae8b1b8,Windows,Tab,https://example.com,1010,552,58,false,2023-11-27T14:57:19.563Z,4,32,0,true,0
6565e04f0e8d3b6d198748d5,https://example.com/child8/grandchild2,https://example.com/child7/grandchild1,https://example.com/child5/grandchild1,https://example.com/child1/grandchild2,https://example.com/child2/grandchild1,https://example.com/child7,https://example.com/child1/grandchild2,https://example.com/child5/grandchild3,https://example.com/child8/grandchild3,https://example.com/child2/grandchild3,https://example.com/child3/grandchild2,https://example.com/child9/grandchild1,https://example.com/child2/grandchild1,https://example.com,https://example.com/child8,https://example.com/child4/grandchild1,https://example.com/child9/grandchild1,https://example.com/child2/grandchild2,https://example.com/child2/grandchild1,https://example.com/child10/grandchild2,https://example.com/child3/grandchild3,https://example.com/child2,https://example.com/child8/grandchild1,https://example.com/child9/grandchild3,https://example.com/child7/grandchild2,https://example.com/child4/grandchild1,https://example.com/child5/grandchild3,https://example.com/child6,https://example.com/child6/grandchild2,https://example.com/child8,https://example.com/child7/grandchild2,https://example.com/child3/grandchild3,,,,,,,,,,navigation,https://example.com,https://example.com/child3/grandchild3,1127,32,4,4,down,https://example.com/child3/grandchild3,4239,true,1,0.99,3,30,13,99.18,5,2,77,9101,32.02,951,597,1561,1421,335,1749,1545,1254,535,1378,1537,27,1263,948,1653,832,1075,1198,1852,1271,443,980,1057,258,711,960,673,10,614,658,145,425,711,0,47,461,968,34,668,781,9,6,3,0,4,8,7,9,2,8,8,8,7,5,0,7,9,9,0,4,,08c26868-9b7b-487b-91e5-e2c848837d50,Android,Tab,https://example.com,1532,976,76,false,2023-11-28T04:44:46.939Z,27,23,0,true,0
6565e04f0e8d3b6d198748d7,https://example.com/child6/grandchild3,https://example.com/child2/grandchild3,https://example.com/child10/grandchild2,https://example.com/child7/grandchild2,https://example.com/child6/grandchild1,https://example.com/child10/grandchild1,https://example.com/child5/grandchild1,https://example.com/child1/grandchild3,https://example.com/child8/grandchild3,https://example.com/child3,https://example.com/child6/grandchild3,https://example.com/child8/grandchild3,https://example.com/child6/grandchild1,https://example.com/child2,https://example.com/child3/grandchild3,https://example.com/child10/grandchild1,https://example.com/child9,https://example.com,https://example.com/child1/grandchild1,https://example.com/child7/grandchild1,https://example.com/child6/grandchild2,https://example.com/child5,https://example.com/child3,https://example.com/child10/grandchild2,https://example.com/child4/grandchild3,https://example.com/child1/grandchild1,https://example.com/child9/grandchild2,https://example.com/child8/grandchild3,https://example.com/child7/grandchild3,https://example.com/child1/grandchild2,https://example.com/child3/grandchild1,https://example.com/child8/grandchild2,https://example.com/child5/grandchild3,https://example.com/child8/grandchild1,,,,,,,,scroll,https://example.com,https://example.com/child8/grandchild1,1881,749,7,61,down,https://example.com/child8/grandchild1,9565,true,40,36.98,47,88,25,36,3,3,5,8601,17.76,559,1299,376,158,963,1019,1728,791,1237,1616,1438,709,1177,1389,907,1547,408,726,1291,564,507,934,1075,204,578,743,731,41,919,1023,131,55,66,40,680,1023,965,263,671,216,4,10,8,6,7,8,7,3,7,7,3,3,1,3,6,6,6,0,7,2,,241a2565-16eb-40cc-b616-fb541b2346f2,Linux,Desktop,https://example.com,1745,545,70,true,2023-11-28T12:21:49.071Z,96,61,0,true,0
6565e04f0e8d3b6d198748d9,https://example.com/child6/grandchild3,https://example.com,https://example.com/child9/grandchild3,https://example.com/child1/grandchild2,https://example.com/child2/grandchild3,https://example.com/child5/grandchild2,https://example.com/child4,https://example.com/child3,https://example.com/child1/grandchild2,https://example.com/child2/grandchild2,https://example.com/child4/grandchild1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child4/grandchild1,1505,434,8,69,down,https://example.com/child4/grandchild1,6978,true,29,33.87,61,42,2,33.63,5,5,34,2697,95.45,938,1649,1393,553,1050,1588,525,336,108,866,843,206,1397,1226,1503,1495,138,380,694,280,685,1033,907,881,858,941,612,534,1043,775,426,531,561,89,430,424,795,272,334,462,5,10,5,9,0,1,10,7,3,0,2,4,7,4,8,6,7,10,1,0,https://example.com/child5/grandchild2,48aa7bdb-d52c-446d-9591-80e28756fc17,Windows,Mobile,https://example.com,685,648,74,false,2023-11-28T09:14:55.305Z,2,12,0,false,0
6565e04f0e8d3b6d198748db,https://example.com/child10/grandchild1,https://example.com/child4/grandchild1,https://example.com/child4/grandchild1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child4/grandchild1,549,47,0,97,down,https://example.com/child4/grandchild1,198,false,37,24.34,2417,68,78,89.35,1,4,7,3771,86.07,1634,1019,926,391,80,1734,1675,980,1810,1589,1226,123,1244,737,1686,1319,373,1284,690,202,507,775,399,213,801,831,982,722,613,86,320,607,2,634,88,844,490,643,498,762,10,8,7,2,8,9,5,10,5,4,5,6,6,10,5,10,8,10,4,1,,3f0f180f-8bfb-45cf-8615-2229838b1e05,Linux,Tab,https://example.com,1654,551,35,false,2023-11-28T12:26:29.135Z,12,16,0,true,0
6565e04f0e8d3b6d198748dd,https://example.com/child7/grandchild1,https://example.com/child6,https://example.com/child5,https://example.com/child3/grandchild3,https://example.com/child1/grandchild1,https://example.com/child6/grandchild3,https://example.com/child3,https://example.com/child1/grandchild3,https://example.com/child7/grandchild1,https://example.com/child3,https://example.com/child5/grandchild2,https://example.com/child2,https://example.com/child10,https://example.com/child3/grandchild2,https://example.com/child1/grandchild1,https://example.com/child6/grandchild2,https://example.com/child2/grandchild3,https://example.com/child5/grandchild2,https://example.com/child10/grandchild3,https://example.com/child3/grandchild1,https://example.com/child8/grandchild2,https://example.com/child10,https://example.com/child2/grandchild1,https://example.com/child7,https://example.com/child9,https://example.com/child1/grandchild2,https://example.com,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com,1168,678,5,49,up,https://example.com,6216,false,6,57.45,2484,44,52,65.06,5,1,77,5754,29.83,1782,1575,1303,1912,162,966,1342,1568,349,1143,1035,498,454,1251,639,1316,1245,1150,1274,1904,832,386,845,667,451,408,226,381,810,71,661,794,571,734,516,900,711,216,404,69,6,10,5,0,1,5,1,9,6,6,3,2,5,5,0,6,5,2,2,6,,b80ed148-00b8-47c3-8cf1-6a926c49aaa3,Android,Mobile,https://example.com,517,704,73,true,2023-11-27T18:41:27.057Z,74,13,0,true,0
6565e04f0e8d3b6d198748df,https://example.com/child2/grandchild2,https://example.com/child9/grandchild1,https://example.com,https://example.com/child8/grandchild3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child8/grandchild3,1870,213,1,72,up,https://example.com/child8/grandchild3,2842,false,21,47.4,2494,9,100,49.04,5,1,71,7967,84.06,1053,1519,1159,1422,992,815,1640,734,693,909,1833,1273,1480,1020,298,343,1710,1467,444,873,999,474,11,802,745,710,458,830,1049,948,613,332,972,468,333,373,312,935,296,565,7,5,3,6,3,7,5,1,5,10,4,3,7,9,5,4,1,0,2,8,,30b761e4-6bba-4aa6-9566-fb6c8b18c0d5,Linux,Tab,https://example.com,1307,749,80,false,2023-11-27T18:48:18.040Z,87,34,0,false,0
6565e04f0e8d3b6d198748e1,https://example.com/child6/grandchild2,https://example.com/child9/grandchild3,https://example.com/child3/grandchild1,https://example.com/child5/grandchild1,https://example.com/child6/grandchild3,https://example.com/child10/grandchild2,https://example.com/child10,https://example.com/child6/grandchild2,https://example.com/child2/grandchild1,https://example.com/child9,https://example.com/child1/grandchild3,https://example.com/child2/grandchild3,https://example.com/child9/grandchild3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child9/grandchild3,91,660,9,43,down,https://example.com/child9/grandchild3,4369,true,3,85.03,1511,82,30,0.96,3,4,84,9213,14.92,309,50,252,138,1215,626,1289,1107,227,8,78,1604,1445,710,1416,205,274,1165,1530,279,840,941,85,788,192,824,429,814,214,915,974,930,778,29,620,754,304,100,823,535,1,8,8,6,8,7,7,7,2,3,2,9,6,0,2,4,10,10,5,3,,f258f7a8-381f-4ac0-8887-d2d347a3e2a7,MacOS,Desktop,https://example.com,494,942,76,true,2023-11-27T23:26:12.924Z,90,35,0,true,0
6565e04f0e8d3b6d198748e3,https://example.com,https://example.com/child2/grandchild1,https://example.com/child4,https://example.com/child6/grandchild2,https://example.com/child5/grandchild2,https://example.com/child3/grandchild3,https://example.com/child8/grandchild2,https://example.com/child5,https://example.com/child3/grandchild3,https://example.com/child6/grandchild3,https://example.com/child7/grandchild2,https://example.com/child2,https://example.com/child8/grandchild2,https://example.com/child9/grandchild2,https://example.com/child4/grandchild1,https://example.com/child5/grandchild2,,,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child5/grandchild2,1575,468,5,93,up,https://example.com/child5/grandchild2,6288,false,7,88.82,1602,21,27,42.13,4,4,70,353,69.06,1783,243,472,1168,1453,565,639,1616,1424,836,1611,564,1293,1703,776,1655,1339,434,620,20,27,152,1002,780,710,58,122,367,247,688,1062,813,976,576,843,1045,345,1071,114,545,5,7,2,1,9,1,2,0,6,6,10,6,5,10,3,5,2,4,1,9,https://example.com/child10/grandchild1,54a04ec0-d96f-430d-bb1d-0e165651dc87,MacOS,Mobile,https://example.com,1910,1074,13,false,2023-11-27T18:56:30.657Z,18,8,0,false,0
6565e04f0e8d3b6d198748e5,https://example.com/child3/grandchild2,https://example.com,https://example.com/child2,https://example.com/child2/grandchild3,https://example.com/child6,https://example.com/child10/grandchild2,https://example.com/child8/grandchild2,https://example.com/child9/grandchild3,https://example.com/child3/grandchild2,https://example.com/child1/grandchild1,https://example.com/child8,https://example.com/child8/grandchild3,https://example.com/child2/grandchild2,https://example.com/child3,https://example.com/child6/grandchild1,,,,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child6/grandchild1,1653,183,5,30,up,https://example.com/child6/grandchild1,9629,false,19,97.89,2457,50,92,30.22,2,1,94,5422,73.23,309,1275,1733,272,1247,215,421,288,1191,1302,1191,1233,86,308,1318,484,1390,614,1098,1630,544,725,216,108,58,876,228,818,729,283,832,466,781,160,907,542,655,473,829,8,6,9,10,0,9,5,4,3,6,1,3,7,1,4,1,5,9,7,10,5,,ccb9ed87-734c-4f8a-b534-c94aa1ed60f9,MacOS,Mobile,https://example.com,871,1023,1,false,2023-11-27T17:27:25.674Z,75,9,0,true,0
6565e04f0e8d3b6d198748e7,https://example.com/child6/grandchild1,https://example.com/child7/grandchild2,https://example.com/child4,https://example.com/child8,https://example.com/child4/grandchild2,https://example.com/child4/grandchild1,https://example.com/child7/grandchild3,https://example.com/child1/grandchild2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child1/grandchild2,56,565,4,21,up,https://example.com/child1/grandchild2,5231,true,9,22.63,902,61,16,83.3,5,1,38,1378,44.08,1423,63,1433,176,1649,1117,1391,213,1008,140,1452,1165,1305,1426,754,392,1436,1652,1611,324,861,453,437,1015,1036,513,1031,895,725,376,756,755,862,553,735,502,544,367,1079,415,8,8,10,0,5,6,7,1,5,7,4,3,4,1,2,2,5,0,10,3,,cc269839-f93c-4f30-94cd-58303c548865,iOS,Desktop,https://example.com,711,863,99,false,2023-11-28T07:59:33.599Z,74,76,0,false,0
6565e04f0e8d3b6d198748e9,https://example.com/child6/grandchild2,https://example.com/child8/grandchild3,https://example.com/child7,https://example.com/child5/grandchild3,https://example.com/child3/grandchild3,https://example.com/child1/grandchild1,https://example.com/child4/grandchild1,https://example.com/child9/grandchild2,https://example.com/child7/grandchild3,https://example.com/child5/grandchild3,https://example.com/child8/grandchild2,https://example.com/child6/grandchild2,https://example.com/child3/grandchild3,https://example.com/child4/grandchild3,https://example.com/child9/grandchild3,https://example.com/child9/grandchild3,https://example.com/child4/grandchild3,https://example.com/child4/grandchild1,https://example.com/child4/grandchild2,https://example.com/child1/grandchild2,https://example.com/child5/grandchild3,https://example.com/child3/grandchild1,https://example.com/child3/grandchild2,https://example.com,https://example.com/child6/grandchild3,https://example.com/child2/grandchild1,https://example.com/child7,https://example.com/child9/grandchild2,https://example.com/child10/grandchild3,https://example.com/child7,https://example.com/child3,https://example.com/child10/grandchild3,https://example.com/child3,https://example.com/child3/grandchild1,https://example.com/child7,,,,,,,click,https://example.com,https://example.com/child7,377,661,6,81,up,https://example.com/child7,4319,false,43,74.19,2929,4,60,64.39,2,5,22,5908,6.76,553,530,1651,1191,614,990,327,1554,1713,813,1223,1198,180,361,1555,974,1378,140,43,82,267,474,266,1069,577,275,291,809,642,371,793,947,635,1005,645,19,427,666,356,796,9,5,3,8,1,6,5,2,1,2,5,2,3,10,10,3,7,5,5,10,https://example.com,d03dad60-5086-4620-a078-4fa65ca3bc57,MacOS,Desktop,https://example.com,351,594,77,true,2023-11-27T20:01:26.467Z,43,43,0,false,0
6565e04f0e8d3b6d198748eb,https://example.com/child7/grandchild2,https://example.com/child5/grandchild3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child5/grandchild3,713,605,9,20,up,https://example.com/child5/grandchild3,4656,false,10,97.86,4252,27,83,46.97,1,3,68,5175,98.38,1156,684,644,1438,164,1724,796,1353,872,857,382,918,932,1300,642,759,1469,205,378,1193,342,637,97,410,647,402,1011,529,113,813,119,844,859,202,399,1047,533,826,193,974,6,5,10,10,10,9,0,4,6,10,8,9,3,8,1,5,5,8,6,6,https://example.com/child3/grandchild3,c61f5ca3-e8d0-4ec5-be1a-9d92647e86ee,Windows,Mobile,https://example.com,1657,593,92,true,2023-11-28T04:43:09.804Z,18,84,0,false,0
6565e04f0e8d3b6d198748ed,https://example.com/child8/grandchild1,https://example.com/child10/grandchild1,https://example.com,https://example.com/child7,https://example.com/child3/grandchild1,https://example.com/child6/grandchild1,https://example.com/child2/grandchild2,https://example.com/child6/grandchild1,https://example.com/child2,https://example.com/child5/grandchild2,https://example.com/child8,https://example.com/child7,https://example.com/child1/grandchild2,https://example.com/child3,https://example.com/child7/grandchild3,https://example.com/child3/grandchild2,https://example.com/child8/grandchild3,https://example.com/child10,https://example.com/child2,https://example.com/child4/grandchild3,https://example.com/child8/grandchild3,https://example.com/child6,https://example.com/child6,https://example.com,https://example.com/child1,https://example.com/child9/grandchild1,https://example.com/child10/grandchild2,https://example.com/child2,https://example.com/child9,https://example.com/child8,https://example.com/child5/grandchild1,https://example.com/child2/grandchild3,https://example.com/child6/grandchild3,https://example.com/child3/grandchild3,https://example.com/child7/grandchild2,https://example.com/child1/grandchild3,https://example.com/child9/grandchild3,https://example.com/child5/grandchild2,https://example.com,https://example.com/child10/grandchild3,,scroll,https://example.com,https://example.com/child10/grandchild3,1441,61,1,50,up,https://example.com/child10/grandchild3,4497,false,29,63.53,3543,37,80,42.29,3,4,55,1748,26.68,1415,471,978,23,1589,918,1450,544,636,1456,1738,708,556,1778,740,1073,507,1636,1766,681,698,15,39,577,296,870,52,762,268,153,119,733,740,416,655,825,355,394,657,634,6,3,9,5,3,0,0,1,2,9,6,8,7,4,8,10,2,6,10,0,,670671bd-54c9-4822-8d55-d04ba1ac72ad,MacOS,Tab,https://example.com,780,642,27,true,2023-11-28T05:27:38.410Z,80,94,0,false,0
6565e04f0e8d3b6d198748ef,https://example.com/child2/grandchild3,https://example.com/child9/grandchild2,https://example.com,https://example.com/child4/grandchild3,https://example.com/child5,https://example.com/child1,https://example.com/child5/grandchild3,https://example.com/child5,https://example.com/child4/grandchild2,https://example.com,https://example.com/child9/grandchild2,https://example.com/child5/grandchild3,https://example.com/child3/grandchild2,https://example.com/child2,https://example.com/child5/grandchild3,https://example.com/child8/grandchild3,,,,,,,,,,,,,,,,,,,,,,,,,,click,https://example.com,https://example.com/child8/grandchild3,964,174,6,15,down,https://example.com/child8/grandchild3,7584,true,38,45.86,2494,45,88,27.12,4,3,93,3610,74.07,271,1340,275,1395,1678,1601,233,1069,1062,1354,546,1510,328,1683,23,868,1403,1724,96,1466,166,670,883,404,336,1050,661,675,15,54,93,1019,387,611,181,387,641,863,238,895,7,6,9,6,5,5,1,5,6,10,3,4,5,8,8,10,10,0,6,7,https://example.com/child9,362b9970-239d-4bcf-b61f-8c777579b357,Linux,Desktop,https://example.com,597,667,36,false,2023-11-28T06:43:16.998Z,34,19,0,true,0
6565e04f0e8d3b6d198748f1,https://example.com,https://example.com/child3/grandchild1,https://example.com/child7/grandchild1,https://example.com/child4,https://example.com/child9/grandchild1,https://example.com/child10/grandchild1,https://example.com/child10/grandchild2,https://example.com/child2,https://example.com/child1,https://example.com/child8,https://example.com/child2,https://example.com/child2/grandchild1,https://example.com/child3/grandchild2,https://example.com,https://example.com/child2,https://example.com/child1,https://example.com/child10,https://example.com/child3/grandchild3,https://example.com/child6/grandchild2,https://example.com/child8/grandchild1,https://example.com/child2/grandchild2,https://example.com/child3/grandchild2,https://example.com/child1/grandchild2,https://example.com/child10,https://example.com/child10,https://example.com/child7,https://example.com/child9,https://example.com/child7/grandchild1,https://example.com/child7,https://example.com/child6,https://example.com/child4,,,,,,,,,,,navigation,https://example.com,https://example.com/child4,579,624,3,78,down,https://example.com/child4,9394,false,10,75.19,4316,26,25,9.28,2,5,17,7129,90.45,783,225,1259,166,1006,667,751,331,1070,1257,802,1378,260,719,717,781,56,1173,725,1203,924,481,1023,63,97,95,307,660,452,118,497,801,1075,997,158,343,289,241,753,504,7,6,3,0,1,6,3,0,8,5,1,6,8,10,3,6,2,3,7,10,https://example.com/child2,270b0ee2-670d-4b99-87d2-e275be6f410e,Android,Mobile,https://example.com,1634,973,54,true,2023-11-28T05:18:01.335Z,70,46,0,true,0
6565e04f0e8d3b6d198748f3,https://example.com/child3,https://example.com/child8/grandchild1,https://example.com/child2/grandchild3,https://example.com/child9/grandchild1,https://example.com/child2/grandchild2,https://example.com/child7/grandchild1,https://example.com/child8/grandchild1,https://example.com/child9/grandchild1,https://example.com/child2,https://example.com/child8,https://example.com/child7/grandchild3,https://example.com,https://example.com/child5,https://example.com/child1/grandchild2,,,,,,,,,,,,,,,,,,,,,,,,,,,,scroll,https://example.com,https://example.com/child1/grandchild2,189,274,0,85,up,https://example.com/child1/grandchild2,6580,true,26,23.14,862,93,42,3.65,3,2,15,9479,93.94,1826,716,854,117,1296,284,1592,1508,612,69,360,1902,1659,1331,1117,1919,1803,738,761,1622,885,889,723,1034,896,132,1072,10,49,423,19,115,654,993,263,270,476,258,911,263,1,8,9,2,8,10,9,10,0,3,3,0,3,2,7,9,4,3,7,5,https://example.com/child3/grandchild3,f1bc944b-b98c-494e-894b-6835fd387d19,Android,Tab,https://example.com,962,527,77,true,2023-11-27T19:08:00.309Z,93,45,0,false,0
6565e04f0e8d3b6d198748f5,https://example.com/child2/grandchild1,https://example.com/child1/grandchild2,https://example.com/child7/grandchild3,https://example.com/child2,https://example.com/child4,https://example.com/child1/grandchild1,https://example.com/child8,https://example.com/child8,https://example.com/child7/grandchild1,https://example.com/child10/grandchild2,https://example.com/child10,https://example.com/child4/grandchild2,https://example.com/child7/grandchild3,https://example.com/child5,https://example.com/child2/grandchild3,https://example.com/child7/grandchild2,https://example.com/child1/grandchild1,https://example.com/child10,https://example.com/child6/grandchild2,https://example.com/child6,,,,,,,,,,,,,,,,,,,,,,navigation,https://example.com,https://example.com/child6,754,742,5,58,down,https://example.com/child6,3590,true,9,92.89,905,51,82,46.45,2,2,36,6028,15.23,66,985,397,442,807,1587,1009,1224,1135,716,989,484,905,1529,702,1887,713,268,1920,1563,23,1010,540,745,807,140,192,879,106,280,649,1062,1035,667,157,1023,412,1042,393,566,0,5,0,5,2,6,7,3,9,4,2,9,0,9,3,8,8,0,2,1,https://example.com/child10/grandchild3,4b5a801e-5a08-460d-86af-ee75829f6060,Windows,Mobile,https://example.com,1496,662,60,false,2023-11-28T02:39:17.806Z,99,95,0,true,0
